tables,rows,max_id,create_indexes,duration
41,1000,10,f,00:00:00.010778
41,1000,10,f,00:00:00.010664
42,1000,10,f,00:00:00.011335
42,1000,10,f,00:00:00.01106
42,1000,10,f,00:00:00.011123
42,1000,10,f,00:00:00.011141
42,1000,10,f,00:00:00.011128
42,1000,10,f,00:00:00.011143
42,1000,10,f,00:00:00.011076
42,1000,10,f,00:00:00.011241
42,1000,10,f,00:00:00.011082
42,1000,10,f,00:00:00.011248
43,1000,10,f,00:00:00.011725
43,1000,10,f,00:00:00.011479
43,1000,10,f,00:00:00.011601
43,1000,10,f,00:00:00.011535
43,1000,10,f,00:00:00.011576
43,1000,10,f,00:00:00.011437
43,1000,10,f,00:00:00.011572
43,1000,10,f,00:00:00.01163
43,1000,10,f,00:00:00.011723
43,1000,10,f,00:00:00.011568
44,1000,10,f,00:00:00.011949
44,1000,10,f,00:00:00.011919
44,1000,10,f,00:00:00.011768
44,1000,10,f,00:00:00.011937
44,1000,10,f,00:00:00.01182
44,1000,10,f,00:00:00.011975
44,1000,10,f,00:00:00.011899
44,1000,10,f,00:00:00.011849
44,1000,10,f,00:00:00.011915
44,1000,10,f,00:00:00.011745
45,1000,10,f,00:00:00.012433
45,1000,10,f,00:00:00.012071
45,1000,10,f,00:00:00.012136
45,1000,10,f,00:00:00.011923
45,1000,10,f,00:00:00.012386
45,1000,10,f,00:00:00.014197
45,1000,10,f,00:00:00.012271
45,1000,10,f,00:00:00.011992
45,1000,10,f,00:00:00.012098
45,1000,10,f,00:00:00.012139
46,1000,10,f,00:00:00.012648
46,1000,10,f,00:00:00.011713
46,1000,10,f,00:00:00.011844
46,1000,10,f,00:00:00.011747
46,1000,10,f,00:00:00.011902
46,1000,10,f,00:00:00.011669
46,1000,10,f,00:00:00.011698
46,1000,10,f,00:00:00.011672
46,1000,10,f,00:00:00.011689
46,1000,10,f,00:00:00.011681
47,1000,10,f,00:00:00.012163
47,1000,10,f,00:00:00.012085
47,1000,10,f,00:00:00.012066
47,1000,10,f,00:00:00.012009
47,1000,10,f,00:00:00.012036
47,1000,10,f,00:00:00.012066
47,1000,10,f,00:00:00.012011
47,1000,10,f,00:00:00.012048
47,1000,10,f,00:00:00.012005
47,1000,10,f,00:00:00.012219
48,1000,10,f,00:00:00.012672
48,1000,10,f,00:00:00.012408
48,1000,10,f,00:00:00.012391
48,1000,10,f,00:00:00.012471
48,1000,10,f,00:00:00.01235
48,1000,10,f,00:00:00.012371
48,1000,10,f,00:00:00.012514
48,1000,10,f,00:00:00.012495
48,1000,10,f,00:00:00.012402
48,1000,10,f,00:00:00.01236
49,1000,10,f,00:00:00.013
49,1000,10,f,00:00:00.01276
49,1000,10,f,00:00:00.01307
49,1000,10,f,00:00:00.012857
49,1000,10,f,00:00:00.012785
49,1000,10,f,00:00:00.012835
49,1000,10,f,00:00:00.012931
49,1000,10,f,00:00:00.012818
49,1000,10,f,00:00:00.012725
49,1000,10,f,00:00:00.012816
50,1000,10,f,00:00:00.013778
50,1000,10,f,00:00:00.014006
50,1000,10,f,00:00:00.014285
50,1000,10,f,00:00:00.013919
50,1000,10,f,00:00:00.014063
50,1000,10,f,00:00:00.013977
50,1000,10,f,00:00:00.014136
50,1000,10,f,00:00:00.013918
50,1000,10,f,00:00:00.014237
50,1000,10,f,00:00:00.01417
