tables,rows,max_id,create_indexes,duration
34,100,10,t,00:00:00.005815
34,100,10,t,00:00:00.005807
34,100,10,t,00:00:00.005812
34,100,10,t,00:00:00.005829
34,100,10,t,00:00:00.005834
34,100,10,t,00:00:00.005805
34,100,10,t,00:00:00.005847
34,100,10,t,00:00:00.005806
35,100,10,t,00:00:00.006264
35,100,10,t,00:00:00.006101
35,100,10,t,00:00:00.006079
35,100,10,t,00:00:00.006104
35,100,10,t,00:00:00.006087
35,100,10,t,00:00:00.006106
35,100,10,t,00:00:00.006151
35,100,10,t,00:00:00.006182
35,100,10,t,00:00:00.006107
35,100,10,t,00:00:00.00613
36,100,10,t,00:00:00.010793
36,100,10,t,00:00:00.006998
36,100,10,t,00:00:00.006446
36,100,10,t,00:00:00.006454
36,100,10,t,00:00:00.006456
36,100,10,t,00:00:00.006437
36,100,10,t,00:00:00.006477
36,100,10,t,00:00:00.006538
36,100,10,t,00:00:00.006554
36,100,10,t,00:00:00.006394
37,100,10,t,00:00:00.006835
37,100,10,t,00:00:00.006607
37,100,10,t,00:00:00.006585
37,100,10,t,00:00:00.006579
37,100,10,t,00:00:00.006569
37,100,10,t,00:00:00.006591
37,100,10,t,00:00:00.006564
37,100,10,t,00:00:00.006561
37,100,10,t,00:00:00.006568
37,100,10,t,00:00:00.006603
38,100,10,t,00:00:00.006888
38,100,10,t,00:00:00.006722
38,100,10,t,00:00:00.00678
38,100,10,t,00:00:00.006759
38,100,10,t,00:00:00.006812
38,100,10,t,00:00:00.006816
38,100,10,t,00:00:00.006819
38,100,10,t,00:00:00.006838
38,100,10,t,00:00:00.006839
38,100,10,t,00:00:00.006785
39,100,10,t,00:00:00.007133
39,100,10,t,00:00:00.006927
39,100,10,t,00:00:00.006941
39,100,10,t,00:00:00.007102
39,100,10,t,00:00:00.007044
39,100,10,t,00:00:00.00699
39,100,10,t,00:00:00.006965
39,100,10,t,00:00:00.006976
39,100,10,t,00:00:00.006975
39,100,10,t,00:00:00.006927
40,100,10,t,00:00:00.00733
40,100,10,t,00:00:00.007147
40,100,10,t,00:00:00.007137
40,100,10,t,00:00:00.007162
40,100,10,t,00:00:00.007121
40,100,10,t,00:00:00.00717
40,100,10,t,00:00:00.007145
40,100,10,t,00:00:00.007173
40,100,10,t,00:00:00.007143
40,100,10,t,00:00:00.007129
41,100,10,t,00:00:00.007603
41,100,10,t,00:00:00.007411
41,100,10,t,00:00:00.007456
41,100,10,t,00:00:00.007449
41,100,10,t,00:00:00.007433
41,100,10,t,00:00:00.007513
41,100,10,t,00:00:00.007469
41,100,10,t,00:00:00.007519
41,100,10,t,00:00:00.007498
41,100,10,t,00:00:00.007461
42,100,10,t,00:00:00.008299
42,100,10,t,00:00:00.008808
42,100,10,t,00:00:00.008688
42,100,10,t,00:00:00.008944
42,100,10,t,00:00:00.008699
42,100,10,t,00:00:00.008621
42,100,10,t,00:00:00.008745
42,100,10,t,00:00:00.008707
42,100,10,t,00:00:00.008623
42,100,10,t,00:00:00.008715
43,100,10,t,00:00:00.009391
43,100,10,t,00:00:00.009076
43,100,10,t,00:00:00.00914
43,100,10,t,00:00:00.009245
43,100,10,t,00:00:00.009125
43,100,10,t,00:00:00.009065
43,100,10,t,00:00:00.009298
43,100,10,t,00:00:00.009079
43,100,10,t,00:00:00.009195
43,100,10,t,00:00:00.009224
44,100,10,t,00:00:00.009361
44,100,10,t,00:00:00.009215
44,100,10,t,00:00:00.009398
44,100,10,t,00:00:00.009367
44,100,10,t,00:00:00.009273
44,100,10,t,00:00:00.009438
44,100,10,t,00:00:00.009221
44,100,10,t,00:00:00.009289
44,100,10,t,00:00:00.009609
44,100,10,t,00:00:00.009511
45,100,10,t,00:00:00.009752
45,100,10,t,00:00:00.009854
45,100,10,t,00:00:00.00962
45,100,10,t,00:00:00.0098
45,100,10,t,00:00:00.010163
45,100,10,t,00:00:00.009955
45,100,10,t,00:00:00.009843
45,100,10,t,00:00:00.009966
45,100,10,t,00:00:00.009655
45,100,10,t,00:00:00.009892
46,100,10,t,00:00:00.010445
46,100,10,t,00:00:00.010022
46,100,10,t,00:00:00.009969
46,100,10,t,00:00:00.010253
46,100,10,t,00:00:00.010111
46,100,10,t,00:00:00.010093
46,100,10,t,00:00:00.010274
46,100,10,t,00:00:00.010034
46,100,10,t,00:00:00.010108
46,100,10,t,00:00:00.010145
47,100,10,t,00:00:00.010412
47,100,10,t,00:00:00.010368
47,100,10,t,00:00:00.01026
47,100,10,t,00:00:00.010339
47,100,10,t,00:00:00.010543
47,100,10,t,00:00:00.010171
47,100,10,t,00:00:00.010184
47,100,10,t,00:00:00.010427
47,100,10,t,00:00:00.010308
47,100,10,t,00:00:00.010336
48,100,10,t,00:00:00.010794
48,100,10,t,00:00:00.01052
48,100,10,t,00:00:00.010812
48,100,10,t,00:00:00.010835
48,100,10,t,00:00:00.010601
48,100,10,t,00:00:00.01069
48,100,10,t,00:00:00.010322
48,100,10,t,00:00:00.010427
48,100,10,t,00:00:00.010518
48,100,10,t,00:00:00.01035
49,100,10,t,00:00:00.01111
49,100,10,t,00:00:00.009593
49,100,10,t,00:00:00.009509
49,100,10,t,00:00:00.009517
49,100,10,t,00:00:00.009502
49,100,10,t,00:00:00.009494
49,100,10,t,00:00:00.009496
49,100,10,t,00:00:00.00973
49,100,10,t,00:00:00.009556
49,100,10,t,00:00:00.009469
50,100,10,t,00:00:00.010506
50,100,10,t,00:00:00.009936
50,100,10,t,00:00:00.009948
50,100,10,t,00:00:00.010208
50,100,10,t,00:00:00.00995
50,100,10,t,00:00:00.009919
50,100,10,t,00:00:00.010042
50,100,10,t,00:00:00.010042
50,100,10,t,00:00:00.010049
50,100,10,t,00:00:00.009919
